id,keyword,location,text,predicted_label,predicted_severity,disaster_label
10476,wild fires,FRM JERZ LIVING IN DADE COUNTY,one of them wild fires in cali or something or in the mid west or where ever they show up..shit dont pop up around me,1,Severe,2
10477,wild fires,"Brantford, Ontario",@JacobHoggard @therealmattleaf  it's so sad out there in BC all the wild fires. Hope u are safe.,1,Mild,0
10480,wild fires,Unknown,when there's 35 wild fires in the US and 21 of them are in California....AND we're in a drought.....this state is so sad,1,Moderate,1
10491,wildfire,Colorado,11:57am Wildfire by The Mynabirds from Lovers Know,1,Mild,0
10493,wildfire,USA,Finger Rock wildfire grows to 500 acres #Tucson http://t.co/zSXGEI1Nxf,1,Mild,0
10494,wildfire,Unknown,#chattanooga The Latest: California governor headed to site of wildfire http://t.co/D6E7IICW5W,1,Mild,0
10495,wildfire,Unknown,About to get it with the babes of #wildfire and @taviiikenney of course!!,1,Mild,0
10497,wildfire,"Tucson, Arizona",Here's a quick timelapse I made of the Finger Rock Fire last night from about 9PM - 1AM. Check it out! #fingerrockfire #wildfire #catalinas,1,Mild,0
10501,wildfire,"Seattle, WA",#WAwildfire in #chelan? Wolverine fire results in evacuation. http://t.co/yePlnZPoWu,1,Moderate,1
10507,wildfire,Unknown,Cherokee Road and Road 22 (Three Sisters Wildfire): There are two roads closed to the general public: ... http://t.co/WwnL8FvfMM #IDFire,1,Mild,0
10509,wildfire,"California, USA",As California fires rage the Forest Service sounds the alarm about sharply rising wildfire costs http://t.co/ht8FyiMJlR,1,Severe,2
10512,wildfire,"408 N. Western, Wenatchee, WA ","Wolverine Fire Update - Thursday August 6 - 9:00 Am

Incident: Wolverine Fire Wildfire
Released: 41 min. ago... http://t.co/8WDTTzpTXH",1,Severe,2
10514,wildfire,Unknown,Cooler weather helps crews battling state wildfire.. Related Articles: http://t.co/15fHVIi9Qp,1,Mild,0
10526,wildfire,"Seattle, WA",Wildfire near Columbia River town is 50 percent contained - http://t.co/yTPiPXpqr9 http://t.co/HCUQ6jpBtL,1,Mild,0
10528,wildfire,Unknown,"smHRN mhtw4fnet

Crews gaining on huge Northern California wildfire - CBS News",1,Mild,0
10530,wildfire,Unknown,Rocky Fire #cali #SCFD #wildfire #LakeCounty https://t.co/3pu0000v5o,1,Moderate,1
10531,wildfire,Unknown,This machine really captured my attention. #helicopter #firefighting #wildfire #oregon #easternoregonÛ_ https://t.co/eKt456jY1s,1,Mild,0
10532,wildfire,Get our App,Forest Grove grass fire sparked by tractor quickly contained - KATU http://t.co/FMbcocS79u,1,Moderate,1
10586,wounded,Narbin city  ,Police Officer Wounded Suspect Dead After Exchanging Shots http://t.co/e4wvXQItV4,1,Severe,2
10594,wounded,??,"The South Korean army wounded 44 persons' Takeshima's Japanese fisherman and occupies the island.  
http://t.co/mJCXgKU8Yt",1,Moderate,1
10595,wounded,"Kansas City, MO",Gunmen kill four in El Salvador bus attack: Suspected Salvadoran gang members killed four people and wounded s... http://t.co/LZWRONbTmi,1,Severe,2
10602,wounded,Unknown,#Dime_Miloko Officer Wounded Suspect Killed in Exchange of Gunfire: Richmond police officer wounded suspect killed in exchange of gunfire,1,Severe,2
10604,wounded,Unknown,Police officer wounded suspect dead after exchanging shots: A Richmond police officer was wounded and a suspe... http://t.co/FzQPiQeCHB,1,Severe,2
10614,wounded,Philippines,"Pope Francis talks about WOUNDED FAMILIES
http://t.co/m1RfBPODI9",1,Severe,2
10618,wounded,"Chicago, Illinois  ",Man seriously wounded in Auburn Gresham shooting http://t.co/qPsSbAfSuL #Chiraq,1,Severe,2
10619,wounded,Singapore,Suspected Salvadoran gang members killed four people and wounded seven more on Wednesday in an attack on a bus as it travelled down a ruralÛ_,1,Severe,2
10624,wounded,SWMO,Officer Wounded Suspect Killed in Exchange of Gunfire http://t.co/HHSjnAVHUA,1,Severe,2
10633,wounded,??????,'Police Officer Wounded Suspect Dead After Exchanging Shots' http://t.co/guNq7ZTUn4 #????_?????,1,Severe,2
10634,wounded,Mii Facebook,Police Officer Wounded Suspect Dead After Exchanging Shots: Richmond police officer wounded suspect killed a... http://t.co/YIKQRqczVZ,1,Severe,2
10645,wounds,CLT via NOLA via MO via MN,ME: gun shot wounds 3 4 6 7 'rapidly lethal' would have killed in 30-60 seconds or few minutes max. #kerricktrial,1,Severe,2
10652,wounds,Washington D.C. / Istanbul,Israeli military shoot Palestinian who injured 3 in West Bank car attack http://t.co/P9DCnuLODR via @YahooNews,1,Severe,2
10661,wounds,#Kashmir,2 Policemen receive bullet wounds Reports indicate 6-7 armed men attacked a police post.,1,Severe,2
10664,wounds,Unknown,Palestinian rams car into Israeli soldiers wounding 3 http://t.co/n79BMXQKlg #EMM,1,Moderate,1
10703,wreck,"Columbus, OH",Interesting in watching a train wreck while taking acid kind of way https://t.co/kM08qiWW4g,1,Mild,0
10714,wreck,Unknown,Man faces manslaughter charges following fatal Sunday wreck | AL.c.. Related Articles: http://t.co/5xrFhdXTvX,1,Severe,2
10738,wreckage,India,Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM,1,Mild,0
10740,wreckage,"Mumbai, Maharashtra",Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM: Investigators and the families of those who were... http://t.co/cUrJAT1BqI,1,Mild,0
10742,wreckage,Unknown,Wreckage 'conclusively confirmed' as from MH370: Malaysia PM http://t.co/Se1QkNPltS | https://t.co/DnhRviV1dJ,1,Mild,0
10756,wreckage,Mumbai,Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM: Investigators and the families of those who were... http://t.co/O8sTW4YN8R,1,Mild,0
10757,wreckage,Unknown,#science Now that a piece of wreckage from flight MH370 has been confirmed on RÌ©union Island is it possible t...  http://t.co/cKQ7tOE82u,1,Mild,0
10761,wreckage,Mumbai,Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM: Investigators and the families of those who were... http://t.co/1RzskdRrDk,1,Mild,0
10762,wreckage,Canada,TOP STORY: wreckage from #MH370 officially confirmed. @janisctv reports on the critical clue from a tiny island. http://t.co/hlWw2P5k9o,1,Mild,0
10773,wreckage,Unknown,Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM http://t.co/MN130C4e2D via @ndtv,1,Mild,0
10778,wreckage,Mumbai,Wreckage 'Conclusively Confirmed' as From MH370: Malaysia PM: Investigators and the families of those who were... http://t.co/mzB0MKuUo7,1,Mild,0
10781,wreckage,our galaxy,RT @australian Debris found on an Indian Ocean island confirmed to be from flight #MH370. http://t.co/gY9MrSl6x2,1,Mild,0
10836,Unknown,Unknown,#Ebola #EbolaOutbreak Ebola Virus: Birmingham Ala. Firefighters Quarantined After Possible Exposure Officials Say http://t.co/tjpYlU9fOX,1,Mild,0
10838,Unknown,Unknown,Malaysian PM confirms debris is from missing flight MH370 http://t.co/pfAvW5QyqE,1,Moderate,1
10845,Unknown,Unknown,Officials: Alabama home quarantined over possible Ebola case - Washington Times,1,Mild,0
10856,Unknown,Unknown,See the 16yr old PKK suicide bomber who detonated bomb in Turkey Army trench released: Harun Ìàekdar ... http://t.co/hKuT5mSdtP @MsOreo_,1,Severe,2
10857,Unknown,Unknown,To conference attendees! The blue line from the airport has DERAILED - please look into taking a taxi to the hotel! See you soon!,1,Moderate,1
10858,Unknown,Unknown,The death toll in a #IS-suicide car bombing on a #YPG position in the Village of Rajman in the eastern province of Hasaka has risen to 9,1,Severe,2
10861,Unknown,Unknown,EARTHQUAKE SAFETY LOS ANGELES ÛÒ SAFETY FASTENERS XrWn,1,Mild,0
10865,Unknown,Unknown,Storm in RI worse than last hurricane. My city&amp;3others hardest hit. My yard looks like it was bombed. Around 20000K still without power,1,Mild,0
10868,Unknown,Unknown,Green Line derailment in Chicago http://t.co/UtbXLcBIuY,1,Mild,0
10874,Unknown,Unknown,MEG issues Hazardous Weather Outlook (HWO) http://t.co/3X6RBQJHn3,1,Mild,0
10875,Unknown,Unknown,#CityofCalgary has activated its Municipal Emergency Plan. #yycstorm,1,Moderate,1
